GEO.id,GEO.display-label,HD01_VD01,HD02_VD01,HD01_VD02,HD02_VD02,HD01_VD03,HD02_VD03
"1600000US1938595","Iowa City city, Iowa","32850","1925","15573","1386","17277","1812"
"1600000US1973335","Sioux City city, Iowa","31968","1246","20331","1479","11637","1399"
"1600000US1982425","Waterloo city, Iowa","27914","1258","16613","1262","11301","1333"
"1600000US1983910","West Des Moines city, Iowa","30464","1762","19240","2045","11224","1734"
"1600000US2036000","Kansas City city, Kansas","56873","1524","32409","1803","24464","1976"
"1600000US2038900","Lawrence city, Kansas","39442","1344","16334","1614","23108","1881"
"1600000US2052575","Olathe city, Kansas","49971","2016","35091","1796","14880","1746"
"1600000US2053775","Overland Park city, Kansas","79436","2215","51660","2422","27776","2039"
"1600000US2064500","Shawnee city, Kansas","24678","1484","18250","1336","6428","939"
"1600000US2071000","Topeka city, Kansas","54066","1931","32104","2016","21962","1688"
"1600000US2079000","Wichita city, Kansas","153454","3015","90887","2992","62567","2967"
"1600000US2108902","Bowling Green city, Kentucky","27178","1672","9644","1165","17534","1569"
"1600000US2146027","Lexington-Fayette urban county, Kentucky","131929","2303","70322","2651","61607","3491"
"1600000US2148006","Louisville/Jefferson County metro government (balance), Kentucky","252784","3217","150660","4046","102124","3873"
"1600000US2205000","Baton Rouge city, Louisiana","82097","3522","39176","2909","42921","3147"
"1600000US2208920","Bossier City city, Louisiana","26677","1554","15486","1672","11191","1355"
"1600000US2239475","Kenner city, Louisiana","26151","1805","15225","1510","10926","1717"
"1600000US2240735","Lafayette city, Louisiana","52267","2103","30479","2194","21788","2299"
"1600000US2241155","Lake Charles city, Louisiana","32614","2041","17312","1913","15302","1938"
"1600000US2250115","Metairie CDP, Louisiana","56421","2652","33527","2143","22894","2254"
"1600000US2255000","New Orleans city, Louisiana","151753","2527","75257","2470","76496","3173"
"1600000US2270000","Shreveport city, Louisiana","73114","2575","42072","2353","31042","2744"
"1600000US2360545","Portland city, Maine","30900","1611","14326","1296","16574","1590"
"1600000US2404000","Baltimore city, Maryland","242694","3666","115524","4666","127170","4577"
"1600000US2419125","Columbia CDP, Maryland","39629","2245","25520","1962","14109","1898"
"1600000US2426000","Ellicott City CDP, Maryland","27514","1737","20851","1416","6663","1372"
"1600000US2430325","Frederick city, Maryland","29293","1534","17028","1529","12265","1359"
"1600000US2431175","Gaithersburg city, Maryland","25589","1678","13434","1525","12155","1202"
"1600000US2432025","Germantown CDP, Maryland","28833","2114","18116","1594","10717","1889"
"1600000US2432650","Glen Burnie CDP, Maryland","29669","2328","19778","1973","9891","1882"
"1600000US2467675","Rockville city, Maryland","26360","1561","14361","1187","11999","1163"
"1600000US2472450","Silver Spring CDP, Maryland","31712","2329","11936","1243","19776","2122"
"1600000US2481175","Waldorf CDP, Maryland","29863","1686","20700","1788","9163","1790"
"1600000US2507000","Boston city, Massachusetts","271553","4551","94202","3584","177351","4573"
"1600000US2509000","Brockton city, Massachusetts","31440","1768","16908","1749","14532","1860"
"1600000US2511000","Cambridge city, Massachusetts","47374","2175","15666","1444","31708","2181"
"1600000US2523000","Fall River city, Massachusetts","37899","2295","13571","1559","24328","1943"
"1600000US2524960","Framingham city, Massachusetts","27005","1997","13760","1800","13245","1624"
"1600000US2534550","Lawrence city, Massachusetts","27844","1882","9331","1548","18513","2091"
"1600000US2537000","Lowell city, Massachusetts","41753","2430","18753","1976","23000","2226"
"1600000US2537490","Lynn city, Massachusetts","31833","1890","15767","1806","16066","1570"
"1600000US2545000","New Bedford city, Massachusetts","39216","1792","15537","1690","23679","2029"
"1600000US2545560","Newton city, Massachusetts","30643","1286","22119","1498","8524","1109"
"1600000US2555745","Quincy city, Massachusetts","42242","2216","19584","1690","22658","2618"
"1600000US2562535","Somerville city, Massachusetts","32120","1914","11116","1485","21004","1784"
"1600000US2567000","Springfield city, Massachusetts","54922","2157","26306","2190","28616","2657"
"1600000US2582000","Worcester city, Massachusetts","69125","2617","28151","2290","40974","2342"
"1600000US2603000","Ann Arbor city, Michigan","45827","2092","21403","1637","24424","1963"
"1600000US2621000","Dearborn city, Michigan","30304","1681","20057","1667","10247","1176"
"1600000US2622000","Detroit city, Michigan","267139","4836","127801","4950","139338","5303"
"1600000US2627440","Farmington Hills city, Michigan","32850","1537","21194","1436","11656","1538"
"1600000US2629000","Flint city, Michigan","40121","2022","23767","2371","16354","1910"
"1600000US2634000","Grand Rapids city, Michigan","77128","2543","43609","2242","33519","2600"
"1600000US2642160","Kalamazoo city, Michigan","30858","2064","11613","1727","19245","1979"
"1600000US2646000","Lansing city, Michigan","51035","1870","26431","1764","24604","1947"
"1600000US2649000","Livonia city, Michigan","37899","1506","32697","1399","5202","901"
"1600000US2669035","Rochester Hills city, Michigan","28261","1240","22438","1526","5823","1098"
"1600000US2674900","Southfield city, Michigan","34836","1857","15883","1270","18953","1956"
"1600000US2676460","Sterling Heights city, Michigan","51367","2348","38426","1800","12941","2145"
"1600000US2680700","Troy city, Michigan","31410","1416","23655","1180","7755","1082"
"1600000US2684000","Warren city, Michigan","52359","1879","36658","2177","15701","2045"
"1600000US2686000","Westland city, Michigan","35324","1901","20298","1769","15026","1375"
"1600000US2688940","Wyoming city, Michigan","28313","1757","17956","1659","10357","1692"
"1600000US2706382","Blaine city, Minnesota","23243","1391","19538","1453","3705","928"
"1600000US2706616","Bloomington city, Minnesota","35843","1832","23188","1675","12655","1409"
"1600000US2707966","Brooklyn Park city, Minnesota","27090","1880","18759","1716","8331","1469"
"1600000US2717000","Duluth city, Minnesota","37374","1404","22278","1378","15096","1392"
"1600000US2717288","Eagan city, Minnesota","24515","1576","16418","1396","8097","1027"
"1600000US2735180","Lakeville city, Minnesota","22225","1176","19515","1304","2710","780"
"1600000US2740166","Maple Grove city, Minnesota","28583","1662","25198","1792","3385","1190"
"1600000US2743000","Minneapolis city, Minnesota","181833","4194","84829","3386","97004","3582"
"1600000US2751730","Plymouth city, Minnesota","30392","1615","21202","1876","9190","978"
"1600000US2754880","Rochester city, Minnesota","50479","1360","33170","1537","17309","1501"
"1600000US2756896","St. Cloud city, Minnesota","27322","1788","12964","1515","14358","1423"
"1600000US2758000","St. Paul city, Minnesota","110782","2452","57817","2560","52965","2793"
"1600000US2771428","Woodbury city, Minnesota","26254","1221","21074","1423","5180","1087"
"1600000US2829700","Gulfport city, Mississippi","25559","1989","12426","1680","13133","1688"
"1600000US2836000","Jackson city, Mississippi","61590","2624","28928","1881","32662","2420"
"1600000US2915670","Columbia city, Missouri","46841","2063","23535","1742","23306","2002"
"1600000US2935000","Independence city, Missouri","47329","2146","27257","2025","20072","1865"
"1600000US2938000","Kansas City city, Missouri","209768","4049","110735","4330","99033","4198"
"1600000US2941348","Lee's Summit city, Missouri","36469","1647","28327","1723","8142","1601"
"1600000US2954074","O'Fallon city, Missouri","32274","1605","25967","1630","6307","1312"
"1600000US2964082","St. Charles city, Missouri","29838","1778","18466","1440","11372","1580"
"1600000US2964550","St. Joseph city, Missouri","29399","1591","15845","1260","13554","1464"
"1600000US2965000","St. Louis city, Missouri","146779","3107","64692","3439","82087","3151"
"1600000US2970000","Springfield city, Missouri","80693","2234","31201","2541","49492","2529"
"1600000US3006550","Billings city, Montana","48990","1712","30460","1760","18530","1669"
"1600000US3050200","Missoula city, Montana","33448","1437","17450","1678","15998","1760"
"1600000US3128000","Lincoln city, Nebraska","117726","2263","67511","2441","50215","2837"
"1600000US3137000","Omaha city, Nebraska","188824","2348","110258","2900","78566","3339"
"1600000US3223770","Enterprise CDP, Nevada","65759","3409","40879","3339","24880","2830"
"1600000US3231900","Henderson city, Nevada","121285","3413","79506","3547","41779","3009"
"1600000US3240000","Las Vegas city, Nevada","235628","5729","123788","4364","111840","5031"
"1600000US3251800","North Las Vegas city, Nevada","75600","2932","44914","2788","30686","2505"
"1600000US3254600","Paradise CDP, Nevada","94188","3536","37363","2480","56825","3283"
"1600000US3260600","Reno city, Nevada","110118","2493","52613","3021","57505","3008"
"1600000US3268400","Sparks city, Nevada","38887","2120","23903","1903","14984","1627"
"1600000US3268585","Spring Valley CDP, Nevada","82969","4338","38603","3061","44366","3871"
"1600000US3271400","Sunrise Manor CDP, Nevada","62646","2955","30512","2027","32134","2426"
"1600000US3345140","Manchester city, New Hampshire","46435","1559","22659","1908","23776","1993"
"1600000US3350260","Nashua city, New Hampshire","37474","1990","21191","1579","16283","1738"
"1600000US3403580","Bayonne city, New Jersey","25939","1269","8640","1525","17299","1752"
"1600000US3410000","Camden city, New Jersey","24051","1946","9486","1485","14565","1885"
"1600000US3413690","Clifton city, New Jersey","28207","1758","15471","1720","12736","1725"
"1600000US3419390","East Orange city, New Jersey","27960","1976","6560","1217","21400","2051"
"1600000US3421000","Elizabeth city, New Jersey","40227","1975","10222","1444","30005","2003"
"1600000US3436000","Jersey City city, New Jersey","108939","2641","33514","2468","75425","2830"
"1600000US3451000","Newark city, New Jersey","102155","3269","24634","2437","77521","4025"
"1600000US3456550","Passaic city, New Jersey","19956","1407","4020","852","15936","1458"
"1600000US3457000","Paterson city, New Jersey","43172","1680","12014","1395","31158","2165"
"1600000US3473110","Toms River CDP, New Jersey","34678","2031","26985","2100","7693","1430"
"1600000US3474000","Trenton city, New Jersey","28246","2263","8671","1497","19575","2093"
"1600000US3474630","Union City city, New Jersey","25581","1583","5475","876","20106","1644"
"1600000US3502000","Albuquerque city, New Mexico","227179","3703","136568","3921","90611","4535"
"1600000US3539380","Las Cruces city, New Mexico","40185","2477","21515","1966","18670","2730"
"1600000US3563460","Rio Rancho city, New Mexico","35765","1227","28814","1784","6951","1434"
"1600000US3570500","Santa Fe city, New Mexico","35112","1517","22775","1683","12337","1575"
"1600000US3601000","Albany city, New York","42408","2092","16998","1895","25410","2417"
"1600000US3608026","Brentwood CDP, New York","13737","1424","10538","1413","3199","945"
"1600000US3611000","Buffalo city, New York","109163","3231","44267","2420","64896","3517"
"1600000US3615000","Cheektowaga CDP, New York","35691","1830","23658","1762","12033","1619"
"1600000US3649121","Mount Vernon city, New York","26535","1911","11175","1704","15360","1872"
"1600000US3650617","New Rochelle city, New York","32251","1848","15746","1701","16505","1694"
"1600000US3651000","New York city, New York","3211033","12221","1022819","14707","2188214","18532"
"1600000US3663000","Rochester city, New York","87679","2925","31074","1821","56605","2876"
"1600000US3665508","Schenectady city, New York","26574","1448","10586","1360","15988","1562"
"1600000US3673000","Syracuse city, New York","57114","2573","22724","2221","34390","2153"
"1600000US3684000","Yonkers city, New York","74854","3185","33866","2683","40988","3162"
"1600000US3702140","Asheville city, North Carolina","40340","2223","17730","1764","22610","2150"
"1600000US3710740","Cary town, North Carolina","64728","1796","43032","2291","21696","2118"
"1600000US3712000","Charlotte city, North Carolina","342448","5660","179563","4725","162885","5310"
"1600000US3714100","Concord city, North Carolina","30660","1703","21095","1726","9565","1580"
"1600000US3719000","Durham city, North Carolina","114726","2575","59179","3519","55547","4111"
"1600000US3722920","Fayetteville city, North Carolina","82087","2440","35827","2169","46260","2220"
"1600000US3725580","Gastonia city, North Carolina","27796","1550","15065","1278","12731","1420"
"1600000US3728000","Greensboro city, North Carolina","118046","3763","57490","3060","60556","3961"
"1600000US3728080","Greenville city, North Carolina","37402","2164","12506","1404","24896","2387"
"1600000US3731400","High Point city, North Carolina","40877","2252","23054","2164","17823","2248"
"1600000US3734200","Jacksonville city, North Carolina","21986","1824","7088","1358","14898","2030"
"1600000US3755000","Raleigh city, North Carolina","188412","4255","96410","4784","92002","4533"
"1600000US3774440","Wilmington city, North Carolina","54673","2348","24077","1959","30596","2365"
"1600000US3775000","Winston-Salem city, North Carolina","94884","3056","49093","3177","45791","2842"
"1600000US3807200","Bismarck city, North Dakota","30833","1782","19911","1569","10922","1592"
"1600000US3825700","Fargo city, North Dakota","57118","2050","22023","1626","35095","2193"
"1600000US3901000","Akron city, Ohio","83821","2776","43255","2985","40566","2532"
"1600000US3912000","Canton city, Ohio","31981","1627","14699","1409","17282","1769"
"1600000US3915000","Cincinnati city, Ohio","137582","3335","54031","2637","83551","3549"
"1600000US3916000","Cleveland city, Ohio","171632","4640","68707","3768","102925","4306"
"1600000US3918000","Columbus city, Ohio","368491","5107","167715","5977","200776","5567"
"1600000US3921000","Dayton city, Ohio","56520","2830","26569","2540","29951","2440"
"1600000US3944856","Lorain city, Ohio","24947","1420","13516","1604","11431","1539"
"1600000US3961000","Parma city, Ohio","34332","1642","24597","1713","9735","1127"
"1600000US3977000","Toledo city, Ohio","121022","2893","61134","3018","59888","3283"
"1600000US3988000","Youngstown city, Ohio","29102","1954","15832","1551","13270","1563"
"1600000US4009050","Broken Arrow city, Oklahoma","41730","1402","30884","1447","10846","1165"
"1600000US4023200","Edmond city, Oklahoma","36056","1684","25126","1639","10930","1621"
"1600000US4041850","Lawton city, Oklahoma","32174","1584","14398","1414","17776","1659"
"1600000US4052500","Norman city, Oklahoma","48531","2087","25790","2056","22741","2246"
"1600000US4055000","Oklahoma City city, Oklahoma","249615","3750","143591","3937","106024","4244"
"1600000US4075000","Tulsa city, Oklahoma","163801","2216","84252","2344","79549","2002"
"1600000US4105350","Beaverton city, Oregon","43659","2154","20355","2003","23304","2726"
"1600000US4105800","Bend city, Oregon","39371","2254","24454","2544","14917","2261"
"1600000US4123850","Eugene city, Oregon","73331","2547","34349","1980","38982","2300"
"1600000US4131250","Gresham city, Oregon","40604","2235","21455","1782","19149","2268"
"1600000US4134100","Hillsboro city, Oregon","38085","2660","19726","2273","18359","2005"
"1600000US4147000","Medford city, Oregon","33047","2242","16846","1784","16201","1999"
"1600000US4159000","Portland city, Oregon","280176","3794","150724","4476","129452","4683"
"1600000US4164900","Salem city, Oregon","61087","2625","34438","1876","26649","2263"
"1600000US4202000","Allentown city, Pennsylvania","40959","2862","15789","1907","25170","2493"
"1600000US4206088","Bethlehem city, Pennsylvania","29213","2258","14729","1568","14484","1715"
"1600000US4224000","Erie city, Pennsylvania","39790","1716","19091","1679","20699","1478"
"1600000US4260000","Philadelphia city, Pennsylvania","619505","4709","323722","6792","295783","7361"
"1600000US4261000","Pittsburgh city, Pennsylvania","143276","3942","64669","3371","78607","3811"
"1600000US4263624","Reading city, Pennsylvania","29325","1769","11122","1455","18203","1907"
"1600000US4269000","Scranton city, Pennsylvania","30923","1786","14935","1336","15988","1550"
"1600000US4419180","Cranston city, Rhode Island","31182","1696","20546","1706","10636","1449"
"1600000US4454640","Pawtucket city, Rhode Island","28452","1835","12889","1295","15563","1738"
"1600000US4459000","Providence city, Rhode Island","62046","3478","23571","2455","38475","3726"
"1600000US4474300","Warwick city, Rhode Island","34833","1423","25604","1361","9229","1291"
"1600000US4513330","Charleston city, South Carolina","58902","2913","32136","2843","26766","2703"
"1600000US4516000","Columbia city, South Carolina","45474","2853","21415","1838","24059","2238"
"1600000US4530850","Greenville city, South Carolina","32250","1866","15118","1522","17132","1666"
"1600000US4548535","Mount Pleasant town, South Carolina","36111","1824","28520","1840","7591","1780"
"1600000US4550875","North Charleston city, South Carolina","47066","2628","22101","2273","24965","2086"
"1600000US4561405","Rock Hill city, South Carolina","32341","1721","15986","1531","16355","1662"
"1600000US4652980","Rapid City city, South Dakota","31387","1692","18583","1372","12804","1644"
"1600000US4659020","Sioux Falls city, South Dakota","76996","1774","45693","2456","31303","2333"
"1600000US4714000","Chattanooga city, Tennessee","79565","2686","39084","2734","40481","3375"
"1600000US4715160","Clarksville city, Tennessee","58985","1997","29867","2071","29118","2438"
"1600000US4727740","Franklin city, Tennessee","32690","1356","22128","1723","10562","1657"
"1600000US4737640","Jackson city, Tennessee","25925","1288","13421","1446","12504","1116"
"1600000US4738320","Johnson City city, Tennessee","30724","1838","14610","1370","16114","1697"
"1600000US4740000","Knoxville city, Tennessee","83492","2749","37904","1963","45588","2423"
"1600000US4748000","Memphis city, Tennessee","254423","4870","118107","4631","136316","4609"
"1600000US4751560","Murfreesboro city, Tennessee","52530","2791","27906","2700","24624","2646"
"1600000US4752006","Nashville-Davidson metropolitan government (balance), Tennessee","279545","4220","149072","4201","130473","4473"
"1600000US4801000","Abilene city, Texas","43010","1715","22295","1659","20715","1798"
"1600000US4801924","Allen city, Texas","34548","2176","24444","1997","10104","2266"
"1600000US4803000","Amarillo city, Texas","76207","2237","46336","2278","29871","2442"
"1600000US4804000","Arlington city, Texas","138639","4153","74970","3879","63669","3544"
"1600000US4804462","Atascocita CDP, Texas","25490","3074","22222","2896","3268","1153"
"1600000US4805000","Austin city, Texas","409903","5829","182068","6148","227835","6710"
"1600000US4806128","Baytown city, Texas","26978","2151","15679","1788","11299","2008"
"1600000US4807000","Beaumont city, Texas","45435","2216","23649","2104","21786","1826"
"1600000US4810768","Brownsville city, Texas","55052","2340","32269","2313","22783","2576"
"1600000US4810912","Bryan city, Texas","31053","1948","16845","1714","14208","1915"
"1600000US4813024","Carrollton city, Texas","48963","2402","29874","2194","19089","1983"
"1600000US4813552","Cedar Park city, Texas","24034","1850","17164","1716","6870","1316"
"1600000US4815976","College Station city, Texas","40281","2457","14438","1602","25843","2198"
"1600000US4816432","Conroe city, Texas","31236","2263","16076","2041","15160","2367"
"1600000US4817000","Corpus Christi city, Texas","119184","3288","69216","3061","49968","3516"
"1600000US4819000","Dallas city, Texas","518998","7150","210929","5842","308069","7148"
"1600000US4819972","Denton city, Texas","46151","2605","22155","1959","23996","2266"
"1600000US4822660","Edinburg city, Texas","30224","2147","15580","2091","14644","2159"
"1600000US4824000","El Paso city, Texas","223076","3642","128376","4547","94700","4729"
"1600000US4826232","Flower Mound town, Texas","27199","1505","23568","1498","3631","895"
"1600000US4827000","Fort Worth city, Texas","309097","6094","179783","6221","129314","6202"
"1600000US4827684","Frisco city, Texas","67851","2598","44579","2311","23272","2130"
"1600000US4829000","Garland city, Texas","72410","2978","46722","2821","25688","2594"
"1600000US4829336","Georgetown city, Texas","29882","2051","19777","1979","10105","2013"
"1600000US4830464","Grand Prairie city, Texas","62030","2570","37182","2764","24848","2215"
"1600000US4832372","Harlingen city, Texas","22901","1986","12635","1950","10266","1414"
"1600000US4835000","Houston city, Texas","876504","9872","353562","9507","522942","10462"
"1600000US4837000","Irving city, Texas","83345","3427","30025","2602","53320","2959"
"1600000US4839148","Killeen city, Texas","57079","1984","25686","2073","31393","2751"
"1600000US4841464","Laredo city, Texas","73066","2343","43852","2777","29214","2331"
"1600000US4841980","League City city, Texas","38910","2163","29718","2547","9192","1946"
"1600000US4842016","Leander city, Texas","20548","2073","15859","1840","4689","1496"
"1600000US4842508","Lewisville city, Texas","41101","2189","17501","1575","23600","2186"
"1600000US4843888","Longview city, Texas","29848","1547","17029","1877","12819","1519"
"1600000US4845000","Lubbock city, Texas","99104","2573","51028","2787","48076","2740"
"1600000US4845384","McAllen city, Texas","47094","2094","28379","2606","18715","2067"
"1600000US4845744","McKinney city, Texas","68458","2484","42265","2657","26193","2918"
"1600000US4846452","Mansfield city, Texas","22943","2086","17486","2081","5457","1235"
"1600000US4847892","Mesquite city, Texas","49549","2478","32727","2193","16822","2332"
"1600000US4848072","Midland city, Texas","47961","2059","32384","2584","15577","2370"
"1600000US4848768","Mission city, Texas","24709","1724","17840","1649","6869","1739"
"1600000US4848804","Missouri City city, Texas","25225","2035","21870","2287","3355","1249"
"1600000US4850820","New Braunfels city, Texas","33398","2185","21323","1928","12075","1986"
"1600000US4852356","North Richland Hills city, Texas","27070","1441","17983","1497","9087","1425"
"1600000US4853388","Odessa city, Texas","42465","1749","25249","2193","17216","2256"
"1600000US4856000","Pasadena city, Texas","47706","2032","25103","2117","22603","2016"
"1600000US4856348","Pearland city, Texas","47106","3242","37708","3256","9398","2715"
"1600000US4857176","Pflugerville city, Texas","21971","2091","16071","1664","5900","1636"
"1600000US4857200","Pharr city, Texas","23126","1667","13247","1960","9879","1732"
"1600000US4858016","Plano city, Texas","107721","2964","60058","3150","47663","2575"
"1600000US4861796","Richardson city, Texas","43322","2432","24860","2347","18462","1961"
"1600000US4863500","Round Rock city, Texas","42580","2325","24168","2370","18412","2482"
"1600000US4863572","Rowlett city, Texas","21953","1922","18525","1833","3428","1122"
"1600000US4864472","San Angelo city, Texas","36990","1734","23696","1781","13294","1804"
"1600000US4865000","San Antonio city, Texas","512273","5781","274290","7116","237983","7988"
"1600000US4870808","Sugar Land city, Texas","40077","2259","31039","2499","9038","2144"
"1600000US4872176","Temple city, Texas","28819","1841","15357","1570","13462","1747"
"1600000US4872656","The Woodlands CDP, Texas","41819","3426","28045","2809","13774","2767"
"1600000US4874144","Tyler city, Texas","37504","2203","19396","1973","18108","1909"
"1600000US4875428","Victoria city, Texas","21806","1498","13472","1281","8334","1372"
"1600000US4876000","Waco city, Texas","50523","2299","23699","2241","26824","2515"
"1600000US4879000","Wichita Falls city, Texas","37332","2555","20970","1670","16362","2122"
"1600000US4943660","Layton city, Utah","25307","1251","18275","1382","7032","1576"
"1600000US4944320","Lehi city, Utah","18411","1013","15248","1004","3163","810"
"1600000US4955980","Ogden city, Utah","30509","1681","17944","1666","12565","1406"
"1600000US4957300","Orem city, Utah","29380","1369","17446","1349","11934","1328"
"1600000US4962470","Provo city, Utah","34454","1394","14242","1311","20212","1307"
"1600000US4965330","St. George city, Utah","30816","1849","20821","1727","9995","1704"
"1600000US4967000","Salt Lake City city, Utah","81839","2874","37758","2404","44081","2639"
"1600000US4967440","Sandy city, Utah","31130","1458","24844","1345","6286","1129"
"1600000US4970850","South Jordan city, Utah","20542","1347","16959","1651","3583","1144"
"1600000US4982950","West Jordan city, Utah","35366","1922","26487","1738","8879","1927"
"1600000US4983470","West Valley City city, Utah","36842","2012","25344","1789","11498","1597"
"1600000US5101000","Alexandria city, Virginia","71005","1523","31688","1950","39317","2244"
"1600000US5103000","Arlington CDP, Virginia","111887","1847","46761","2286","65126","2785"
"1600000US5114440","Centreville CDP, Virginia","23288","1586","16243","1374","7045","1512"
"1600000US5116000","Chesapeake city, Virginia","86878","1764","60213","2700","26665","2806"
"1600000US5121088","Dale City CDP, Virginia","20660","2023","15977","1767","4683","1186"
"1600000US5135000","Hampton city, Virginia","55633","1442","28476","1706","27157","2158"
"1600000US5147672","Lynchburg city, Virginia","28950","1238","13743","1116","15207","1617"
"1600000US5156000","Newport News city, Virginia","70918","2279","34578","2476","36340","2325"
"1600000US5157000","Norfolk city, Virginia","88387","2248","38901","1979","49486","2110"
"1600000US5164000","Portsmouth city, Virginia","36089","1133","20225","1594","15864","1549"
"1600000US5167000","Richmond city, Virginia","89878","2207","39181","1943","50697","2755"
"1600000US5168000","Roanoke city, Virginia","40810","1405","19692","1808","21118","1899"
"1600000US5176432","Suffolk city, Virginia","34597","1038","23628","1437","10969","1522"
"1600000US5182000","Virginia Beach city, Virginia","175029","2072","109117","3068","65912","3338"
"1600000US5303180","Auburn city, Washington","29665","2443","16836","1822","12829","1937"
"1600000US5305210","Bellevue city, Washington","59316","2432","29490","2251","29826","2076"
"1600000US5305280","Bellingham city, Washington","38664","1894","19010","1886","19654","2096"
"1600000US5322640","Everett city, Washington","44219","2438","20280","1939","23939","2386"
"1600000US5323515","Federal Way city, Washington","34971","2263","18159","2198","16812","2242"
"1600000US5335275","Kennewick city, Washington","31230","1734","19239","2049","11991","2062"
"1600000US5335415","Kent city, Washington","44949","2376","25354","2107","19595","2167"
"1600000US5335940","Kirkland city, Washington","36115","1495","22757","1602","13358","1435"
"1600000US5343955","Marysville city, Washington","24496","1532","17550","1705","6946","1073"
"1600000US5353545","Pasco city, Washington","22747","1155","14830","1745","7917","1528"
"1600000US5357535","Redmond city, Washington","29881","1638","15166","1529","14715","1521"
"1600000US5357745","Renton city, Washington","39908","2336","22001","2191","17907","2085"
"1600000US5361115","Sammamish city, Washington","21456","930","17560","1219","3896","1045"
"1600000US5363000","Seattle city, Washington","343988","6250","150887","5118","193101","6516"
"1600000US5365922","South Hill CDP, Washington","21371","1784","16195","1657","5176","1385"
"1600000US5367000","Spokane city, Washington","95222","3115","52510","3000","42712","2816"
"1600000US5367167","Spokane Valley city, Washington","41483","2299","23411","2011","18072","1884"
"1600000US5370000","Tacoma city, Washington","87016","3013","46884","2419","40132","3065"
"1600000US5374060","Vancouver city, Washington","75199","2300","36433","2378","38766","2278"
"1600000US5380010","Yakima city, Washington","33424","1459","17106","1393","16318","1642"
"1600000US5502375","Appleton city, Wisconsin","31049","1758","20474","1409","10575","1453"
"1600000US5522300","Eau Claire city, Wisconsin","27233","1340","15674","1370","11559","1318"
"1600000US5531000","Green Bay city, Wisconsin","43004","1639","22543","1696","20461","1590"
"1600000US5539225","Kenosha city, Wisconsin","38042","1828","20674","1631","17368","1937"
"1600000US5548000","Madison city, Wisconsin","114096","2588","52400","2576","61696","2681"
"1600000US5553000","Milwaukee city, Wisconsin","232176","4317","92982","3261","139194","4309"
"1600000US5560500","Oshkosh city, Wisconsin","26794","1331","14615","1407","12179","1344"
"1600000US5566000","Racine city, Wisconsin","31303","1748","16517","1825","14786","1630"
"1600000US5584250","Waukesha city, Wisconsin","30364","1558","17734","1448","12630","1384"
"1600000US7206593","Bayamn zona urbana, Puerto Rico","62502","2236","42619","2149","19883","1914"
"1600000US7210334","Caguas zona urbana, Puerto Rico","28623","1544","17009","1505","11614","1468"
"1600000US7214290","Carolina zona urbana, Puerto Rico","54004","2480","36702","2123","17302","1991"
"1600000US7232522","Guaynabo zona urbana, Puerto Rico","26131","1485","18130","1426","8001","1414"
"1600000US7263820","Ponce zona urbana, Puerto Rico","44413","1592","28978","1630","15435","1369"
"1600000US7276770","San Juan zona urbana, Puerto Rico","135460","3175","74650","2778","60810","3941"
